C_ID,T_ID,Text,Completion
355,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 이런건 삼자대면 해봐야...,
유저1: 한남 거르려면 담배 피우세요 갓양남들은 그딴것 신경안씁니다,
유저2: 단발하지마,
유저0: 여자인척 그만해라 ㅋㅋㅋ 어떻게든 쉴드치려고 한녀인척 하는 한남들 안쓰럽다,
유저1: 더러운 틀딱 세상 분명히 지들 더해쳐먹으려고 난리칠듯,
유저1: 좌편향 충 들의 경도된 덧글이 난무하네","중립,성희롱/혐오,중립,성희롱/혐오,성희롱/혐오,성희롱/혐오"
356,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 노무현 성역화도 문제다. 박정희 성역화도 문제구,
유저1: 남의 인생 망치려면 니 인생도 걸어야지,
유저1: 다산은 자랑거리 입니다.,
유저2: 너나 승리나 안봤으면 한다 ㅅㅂ,
유저0: 예쁘기는 하다ㅎㅎ,
유저3: 먹고싸고 충만한 형 ㄷㄷ,
유저2: 다행 우리 수빈이랑 승호 볼수있다 ㅠ,
유저4: 윤여정 좀 빼자~","중립,중립,중립,욕설/비하/모욕,중립,중립,중립,중립"
357,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 한남이 조신하지 못하게 클럽을 가노 ㅋㅋㅋ,
유저1: 소속사에 정당한가격주고사라그럼깔끔하다,
유저1: 이새끼 삼시세끼서 몸보니까 특전사도갈몸이던데ㅋㅋ어휴 글면그르치ㅋㅋ,
유저2: 술취해서 울면 간강당하고 오해도 당하네요 조심하세요 여러분,
유저3: 위약금받으세요 와이지로부터,
유저3: 그러든지말든지,
유저4: 남자 노이해;;,
유저0: 동성끼리 만져도 추행이냐?,
유저4: 김래원 존 ㄴ 잘생겼어 ~~~~~~!!!너무너무 좋와요 ~~~~~~~!!!♥♥,
유저0: 야 씹대들아 베트남총 교민이15만명이다 젓먹이 꼬맹 이까OOO야","성희롱/혐오,중립,욕설/비하/모욕,중립,중립,중립,중립,중립,중립,성희롱/혐오"
358,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 니네 나라로 꺼져 껌둥이 니그로 새기야,
유저1: 니들 욕하는데 뇌피셜말고 근거는 있냐?,
유저2: 늙은이가 뭘 차든 상관없어 본질을 흐리지마 곁다리로 신천지가 코로나19를 증폭시켰다 끝,
유저1: 어것도 정치공작인가,
유저3: 마치 기독교가 사이비종교처럼 느껴지게 기사를 썼네,
유저4: 집나간 개는 찾았는지.... 이미 멧돼지 밥이 되진 않았는지 궁금하구나~","욕설/비하/모욕,중립,중립,중립,중립,중립"
359,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 늙은 꼰대들 나오면 재미없더라 아이돌들로 방송 구성해라 쉰내나게 자동이체 이딴 개그나 하고 앉았네ㅉㅉ 그렇게 사회 돌아가는걸 못쫓아오냐,
유저1: 보아하니 땅팔아서 부자된 일자상무식 짱깨로구나.,
유저1: 웜메 이쁜거~~~눈에 넣어도 안아플듯,
유저2: 무식한 사람이 신념을 가지면 위험 하다더니... 딱 이걸 보고 이야기 하는 모양이네,
유저0: 쪽바리들 지랄병 떠는 시국에 왠 듣보잡 쪽바리 원숭이 새끼들 기사가 뜨지?,
유저1: 여자가 문제네...","성희롱/혐오,성희롱/혐오,중립,중립,욕설/비하/모욕,성희롱/혐오"
360,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 왜 박유천한테 욕하고 지랄이냐고 OOO 니들도 마약하잖아 박유천한테 욕하지마라",욕설/비하/모욕
361,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 허나 안그러려고해도 결국 아들은 아버지 닮는다 어른들이 집안 괜히 보는거 아니다 딸은 엄마닮고 아들은 아빠닮는다,
유저1: 님들 수사밝혀지고 까도 늦지않아요.. 이러다 아닌걸로 밝혀지면 태세전환할꺼 잖아요제발 설레발치지 마세요,
유저1: 박명수 없었음 sm없었다,
유저1: 안재현 꽃뱀이네. 한냄충 ㅉㅉ","중립,중립,중립,성희롱/혐오"
362,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 열애설 급나누거 보면 ㅈ나웃김 ㅋㅋㅋㅋ 지들은 일반 급도 않되는 개폐급이면서 누가 누구를 판단하는지 참,
유저0: ㄴ저능아 늙은이 아는단어 딱 둘 ㅋㅋ,
유저0: 존만시키 주딩이를 콱~~~찌져블라~~,
유저1: 설마 미투와 관련있냐..,
유저0: 와 내가싫어하는 두명 이름 딱나왓네 ㅋㅋㅋ,
유저2: 이쁘기만 한데 왜들...,
유저1: 신체매력이라하면 머리크기지........암 그렇고 말고,
유저2: 미통당 3040대 논리와 성식이 없다고 한거 사실이네,
유저0: 펀치넬로 만세만세만세만세만세만세만세만세만세최고최고만세만세만세만세만세만세만세만세만세최고최고","욕설/비하/모욕,중립,욕설/비하/모욕,중립,중립,중립,중립,중립,중립"
363,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 임은정 나대지마라 깜도 아닌것이 추하다 생긴대로 논다더니,
유저1: 나코 2등?ㅋㅋㅋ 발성부터 제대로 좀 알려줘 1,2,3등 실력 다 별로다 진짜,
유저0: 촌년,
유저0: 생긴대로 놀고있네...내로남불+경거망동+안하무인,
유저1: 조국딸 고졸되는건가?","성희롱/혐오,중립,욕설/비하/모욕,성희롱/혐오,중립"
364,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 50대니까 저러지 50대는 혈기왕성해서 건드림안됨,
유저0: 저 인간도 정권 바뀌면 많이 털리겠네... 소갈댁에 조용히 처 살지 ㅎㅎ,
유저1: 윤아 넘좋다ㅠㅠㅠㅠ,
유저1: 이거 요즘 재미없어.,
유저0: 엉덩이는왜깠냐??헐,
유저2: 신종홍보수단이냐ㅋㅋㅋ,
유저2: 그런대로 짱개몽하면서 짱개 문안인사하는 문재인,
유저3: 전국의 틀딱들 싸그리 긁어 모아 놓고 국민의 뜻이란다. 기가 차는 구만","중립,성희롱/혐오,중립,중립,중립,중립,성희롱/혐오,성희롱/혐오"
365,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 개빨갱이 쒜바르 놈,
유저0: 땅콩만한 깝치는 색기들,
유저0: 젓ㅐ 끼 성형브로커라 증상있어도 억지로 스케줄 소화. 구속시켜라","욕설/비하/모욕,욕설/비하/모욕,욕설/비하/모욕"
366,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 할머니 오지랖... 임예진만큼 짜증나는군,
유저1: 필요없으니까 안한거지, 핵운반 기술 탄도미사일 실험은 하잖아 북돼지 대변인 아,
유저0: 못생기면 저런 생각을 한다고 합니다,
유저0: 여자들의 시기질투가 설리를 죽게했다,
유저1: 세상 모든 여자 시청자를 사랑한다고 해야지ㅠㅠ,
유저1: 느닷없이 이아줌마 겁나 띄워주네 독전 순 개연성없고 남주 미스캐스팅에 연출력도 시발망인 삼류 영화더만,
유저0: 한국 기독교의 망신,
유저2: 이 계집은 그래가, 시집은 잘 갔나^^,
유저3: 꽃뱀 업소남한테 걸렸네ㅠㅠ신경쓰지마시고 힘내세요,
유저2: 문재앙도 프롬프터쓰더만펜스왔을때는 대본보고 면담하고ㅋㅋ","중립,성희롱/혐오,성희롱/혐오,성희롱/혐오,중립,욕설/비하/모욕,중립,성희롱/혐오,중립,성희롱/혐오"
367,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 짱깨는 씨를 처말려야 됨,
유저1: 돼지 족 같어. ㅋㅋ 안예쁘고 발가락 사이가 아퍼.,
유저2: 주제를 떠나서 여자인 제가 이단어 맘에 안든다 여자가 뭐?,
유저2: 한국남자들아 봤지?그니까 성추행같은거 하지말고 착하게살자,
유저3: 보아는 결혼 안해요? 유민상 양상국 송병철 류근지 조세호 전현무 류정남 개그맨김지호 개그맨김수영 슬리피 옥택연 닉쿤 황찬성 개그맨김병선 김기리 김기열 개그맨홍현호 개그맨서태훈 개그맨김성원 어때여?,
유저3: 사랑합니다 고윤하♥,
유저0: 이동욱 살 조금만 쪘으면..넘 말라가고 있어ㅠㅠ,
유저0: 한 인간으로써 아버지로서 마약은 보기 안좋은꼴이지만 그걸 어떠쿵 저떠쿵 타인이 삿대질 할 필요가 있나? 누구한테 피해준것도 아닌데. 술, 도박, 마약은 스스로가 자멸한다. 니들 앞가림이나 신경써라 ㅂ신들아 낄낄,
유저3: 이판사판 주인공들 상 못받은 것 이해안간다.연기 정말 잘하는데~,
유저3: 얼빠진년등장","성희롱/혐오,욕설/비하/모욕,성희롱/혐오,성희롱/혐오,중립,중립,중립,욕설/비하/모욕,중립,욕설/비하/모욕"
368,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 모모랜드 따라하다가 몰매 맞는중 ㅋㅋ,
유저1: 보름아!주둥아리가 드럽구나! 생긴것도..메갈년이구나! 제발 정신차리고 숨어살아라!,
유저0: 의무 섹스제도 도입은 안하냐? 저출산 타계책이다.,
유저0: 이런글 아무리 써봐야 못생긴애 대우 안 좋인진다 걍 이뻐져라 그게 답이다,
유저2: 중국으로 꺼져라 조선족은.,
유저0: 개독은 사회악임을 증명,
유저1: 조옷선이 짖어대면 틀딱들이 발광.,
유저2: 난처음에 못생긴 설리알리 문타리 축구선수가 죽은줄 알았다;;","중립,욕설/비하/모욕,중립,성희롱/혐오,성희롱/혐오,성희롱/혐오,욕설/비하/모욕,성희롱/혐오"
369,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 짱게이 징글징글하다,
유저0: 그게 전라도 클라스여","성희롱/혐오,중립"
370,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 최순실 조카 검색해봐라. 무슨 현정권 드립이냐,
유저1: 진짜 여자들 연기 너무 못함. . .,
유저0: 싸이가 안나온건 그렇다쳐도 왜 엑소 씨엘이? 그것도 으르렁에 나쁜기집애를?,
유저0: 이시국에 으휴. .....,
유저1: 여자나이 서른 여덟이면 풉ㅋㅋ,
유저0: 좃도비시야 언행일치 보여봐 난민 숙소 제공해라,
유저1: 법은뒤접혔는지몰라도 국민들생각은 실형이지아ㄴㅎ겠어요,
유저1: 니뽕보담.........헬조선이 먼저 작살 날 것 같은데요~,
유저1: 위유 대단하다..............조이의 특유의 목소리 으색하다 연기가 ! 슈가맨에서 조이를 AI라고 하는지 보여준다고 할까나 ? 혜리이어 조이 까지 늬들 2명 어떡하지 너 ! 1화했는데 가십걸 ? 위대한유혹자는 위대한유혹자지ᆞ 갑자기 가십걸은 왜 소환? 어린애들이 주인공 하면 안좋다니깐 감독아 정신차려 !!!!!","중립,중립,중립,중립,성희롱/혐오,욕설/비하/모욕,중립,성희롱/혐오,중립"
